1.23285	0.0187382	1.61144	0.0444619
1.23285	0.0231013	1.62629	0.0555179
1.23285	0.0284804	1.64719	0.0669259
1.23285	0.0351119	1.6727	0.0780936
1.23285	0.0432876	1.70274	0.0882397
1.23285	0.053367	1.73753	0.0966443
1.23285	0.0657933	1.77262	0.102602
1.23285	0.0811131	1.81024	0.105794
1.23285	0.1	1.8441	0.106171
1.23285	0.123285	1.87057	0.104037
1.23285	0.151991	1.884	0.0998136
1.23285	0.187382	1.88244	0.0937053
1.23285	0.231013	1.86323	0.0853585
1.23285	0.284804	1.81535	0.0739192
1.23285	0.351119	1.70529	0.0586994
1.23285	0.432876	1.48063	0.0403838
1.23285	0.53367	1.10964	0.0218502
1.23285	0.657933	0.62788	0.00753068
1.23285	0.811131	0.169512	0.000839717
1.23285	1	-1.8927e-08	6.28327e-16
1.51991	1e-09	5.5006	-2.38579
1.51991	1.23285e-09	5.63927	-2.11398
1.51991	1.51991e-09	5.75748	-1.87574
1.51991	1.87382e-09	5.85398	-1.67336
1.51991	2.31013e-09	5.93027	-1.50375
1.51991	2.84804e-09	5.98844	-1.36231
1.51991	3.51119e-09	6.02935	-1.24499
1.51991	4.32876e-09	6.05578	-1.14488
1.51991	5.3367e-09	6.06998	-1.05597
1.51991	6.57933e-09	6.07368	-0.973958
1.51991	8.11131e-09	6.06794	-0.89632
1.51991	1e-08	6.05363	-0.822009
1.51991	1.23285e-08	6.03109	-0.750784
1.51991	1.51991e-08	6.00098	-0.68226
1.51991	1.87382e-08	5.96398	-0.615661
1.51991	2.31013e-08	5.92002	-0.551771
1.51991	2.84804e-08	5.86994	-0.490167
1.51991	3.51119e-08	5.81358	-0.432588
1.51991	4.32876e-08	5.75093	-0.38073
1.51991	5.3367e-08	5.68246	-0.335941
1.51991	6.57933e-08	5.6223	-0.298843
1.51991	8.11131e-08	5.6627	-0.26937
1.51991	1e-07	5.68802	-0.246613
1.51991	1.23285e-07	5.70217	-0.229147
1.51991	1.51991e-07	5.70881	-0.215312
1.51991	1.87382e-07	5.70843	-0.204341
1.51991	2.31013e-07	5.69968	-0.195405
1.51991	2.84804e-07	5.68249	-0.188169
1.51991	3.51119e-07	5.6585	-0.181927
1.51991	4.32876e-07	5.62888	-0.175936
1.51991	5.3367e-07	5.59628	-0.16854
1.51991	6.57933e-07	5.56283	-0.15807
1.51991	8.11131e-07	5.52824	-0.142566
1.51991	1e-06	5.45728	-0.120499
1.51991	1.23285e-06	5.41484	-0.0960246
1.51991	1.51991e-06	5.36109	-0.0731137
1.51991	1.87382e-06	5.29569	-0.0520556
1.51991	2.31013e-06	5.21609	-0.0331404
1.51991	2.84804e-06	5.12629	-0.01719
1.51991	3.51119e-06	5.0297	-0.00498856
1.51991	4.32876e-06	4.93168	0.00378769
1.51991	5.3367e-06	4.82379	0.0108835
1.51991	6.57933e-06	4.70593	0.0175575
1.51991	8.11131e-06	4.58574	0.0233289
1.51991	1e-05	4.46278	0.0278498
1.51991	1.23285e-05	4.339	0.0310505
1.51991	1.51991e-05	4.21256	0.0333957
1.51991	1.87382e-05	4.08342	0.0351458
1.51991	2.31013e-05	3.95453	0.0362338
1.51991	2.84804e-05	3.82574	0.0366188
1.51991	3.51119e-05	3.69682	0.0365547
1.51991	4.32876e-05	3.5691	0.0360222
1.51991	5.3367e-05	3.44278	0.0352069
1.51991	6.57933e-05	3.31716	0.0341976
1.51991	8.11131e-05	3.19487	0.0328848
1.51991	0.0001	3.07473	0.0314229
1.51991	0.000123285	2.95759	0.0299414
1.51991	0.000151991	2.8434	0.0284925
1.51991	0.000187382	2.73211	0.0270853
1.51991	0.000231013	2.62492	0.0256277
1.51991	0.000284804	2.52175	0.024166
1.51991	0.000351119	2.42228	0.0228047
1.51991	0.000432876	2.32704	0.0215321
1.51991	0.00053367	2.23643	0.0203503
1.51991	0.000657933	2.15028	0.0193189
1.51991	0.000811131	2.06868	0.0184586
1.51991	0.001	1.99172	0.0177937
1.51991	0.00123285	1.92011	0.0173379
1.51991	0.00151991	1.85304	0.0171923
1.51991	0.00187382	1.79055	0.0174213
1.51991	0.00231013	1.73423	0.0179731
1.51991	0.00284804	1.68278	0.0189235
1.51991	0.00351119	1.63602	0.0204332
1.51991	0.00432876	1.59525	0.0225594
1.51991	0.0053367	1.55956	0.0253582
1.51991	0.00657933	1.52926	0.028952
1.51991	0.00811131	1.50441	0.0333951
1.51991	0.01	1.48498	0.0387315
1.51991	0.0123285	1.47121	0.0449488
1.51991	0.0151991	1.4629	0.0519741
